scenario,protocol,l2,l2_mode,setup,data format,DNS format,blocksize,SCHC fragments,DNS SCHC fragments,data SCHC fragments,blockwise frames,blockwise DNS frames,blockwise data frames,blockwise SCHC fragments,blockwise DNS SCHC fragments,blockwise data SCHC fragments,frames,requests,responses,DNS frames,data frames,other frames,DNS requests,DNS responses,data requests,data responses,other requests,other responses,all lengths mean,all lengths std,all lengths min,all lengths q.05,all lengths q.25,all lengths median,all lengths q.75,all lengths q.95,all lengths max,DNS lengths mean,DNS lengths std,DNS lengths min,DNS lengths q.05,DNS lengths q.25,DNS lengths median,DNS lengths q.75,DNS lengths q.95,DNS lengths max,data lengths mean,data lengths std,data lengths min,data lengths q.05,data lengths q.25,data lengths median,data lengths q.75,data lengths q.95,data lengths max
oscore-p1_json_dns_message_b64,oscore,eth,none,p1,json,dns_message,64,0,0,0,834393,324153,510240,0,0,0,859185,430695,428490,329498,527483,2204,164749,164749,263742,263741,2204,0,136.11530112839492,31.996687177607463,52,80.0,110.0,146.0,147.0,188.0,731,131.03902906846173,26.891213286930835,79,87.0,110.0,137.0,147.0,174.0,179,139.637711547102,34.02653009537567,79,80.0,118.0,146.0,148.0,194.0,731
oscore-p2_cbor_dns_cbor,oscore,eth,none,p2,cbor,dns_cbor,1024,0,0,0,1299,0,1299,0,0,0,236508,118540,117968,117536,118400,572,58768,58768,59200,59200,572,0,187.69157491501343,132.0064642050044,52,100.0,130.0,151.0,181.0,442.0,1125,154.06781751973864,36.49503007538041,95,103.0,142.0,150.0,161.0,230.0,468,221.72550675675674,176.39963165773176,68,92.0,121.0,163.0,227.0,641.0499999999884,1125
oscore-p2_cbor_dns_cbor_b64,oscore,eth,none,p2,cbor,dns_cbor,64,0,0,0,628932,185421,443511,0,0,0,673727,337302,336425,209476,463377,874,104738,104738,231690,231687,874,0,136.13287429478112,31.745417841879924,52,80.0,112.0,146.0,146.0,190.0,729,129.08705054516986,22.411670023807673,79,98.0,107.0,140.0,146.0,157.0,177,139.47672413607063,34.51394963937966,79,80.0,118.0,146.0,148.0,194.0,729
oscore-p2_cbor_dns_message,oscore,eth,none,p2,cbor,dns_message,1024,0,0,0,1299,0,1299,0,0,0,236227,118259,117968,117536,118401,290,58768,58768,59201,59200,290,0,205.71097292011498,130.66624639417057,52,105.0,148.0,170.0,215.0,444.69999999998254,1125,189.9568642798802,49.03787961163492,124,146.0,162.0,170.0,209.0,287.0,579,221.7264719047981,176.3991731073744,68,92.0,121.0,163.0,227.0,641.0,1125
oscore-p2_cbor_dns_message_b64,oscore,eth,none,p2,cbor,dns_message,64,0,0,0,767660,324153,443507,0,0,0,793279,396845,396434,329498,463371,410,164749,164749,231686,231685,410,0,135.67387262236866,31.93216334370565,52,80.0,109.0,146.0,147.0,186.0,729,130.4087612064413,26.874405031440027,79,87.0,109.0,137.0,147.0,173.0,178,139.49187152411352,34.51929272295746,78,80.0,118.0,146.0,148.0,194.0,729
oscore-p2_json_dns_cbor,oscore,eth,none,p2,json,dns_cbor,1024,0,0,0,1356,0,1356,0,0,0,236227,118240,117987,117536,118439,252,58768,58768,59220,59219,252,0,196.78339478552408,151.73770413384133,52,100.0,133.0,152.0,186.0,494.0,1125,154.0677919956439,36.4941513268693,95,103.0,142.0,150.0,161.0,230.0,468,239.4813785999544,202.29229258637002,68,98.0,123.0,170.0,229.0,720.0,1125
oscore-p2_json_dns_cbor_b64,oscore,eth,none,p2,json,dns_cbor,64,0,0,0,695662,185421,510241,0,0,0,737034,368554,368480,209476,527484,74,104738,104738,263742,263742,74,0,136.58979097300804,31.5209223114856,52,80.0,113.0,146.0,146.0,190.0,729,129.0956625102637,22.413679907446475,79,98.0,107.0,140.0,146.0,157.0,177,139.57774832980715,34.007929591930676,78,80.0,118.0,146.0,148.0,194.0,729
oscore-p2_json_dns_message,oscore,eth,none,p2,json,dns_message,1024,0,0,0,1356,0,1356,0,0,0,237521,119535,117986,117535,118438,1548,58768,58767,59219,59219,1548,0,213.7527039714383,149.58711512518846,52,107.0,149.0,170.0,218.0,493.0,1125,189.95711915599608,49.03768088990309,124,146.0,162.0,170.0,209.0,287.0,579,239.4809942754859,202.29300981795075,68,98.0,123.0,170.0,229.0,720.0,1125
oscore-p2_json_dns_message_b64,oscore,eth,none,p2,json,dns_message,64,0,0,0,834392,324153,510239,0,0,0,859006,430516,428490,329498,527482,2026,164749,164749,263741,263741,2026,0,135.8642244640899,31.997544925708688,52,80.0,109.0,146.0,147.0,188.0,730,130.4154774839301,26.874436480180776,78,87.0,109.0,137.0,147.0,173.0,178,139.5899632594098,34.010871287675045,79,80.0,118.0,146.0,148.0,194.0,730
oscore-schc-d1_cbor_dns_cbor,oscore,schc,none,d1,cbor,dns_cbor,1024,150531,26167,124364,0,0,0,0,0,0,334638,139864,194774,131066,203572,0,58769,72297,81095,122477,0,0,82.48156814229107,36.83858312743535,6,24.0,53.0,74.0,127.0,127.0,127,73.82911662826362,28.06603840805655,6,35.0,59.0,68.0,92.0,127.0,127,88.05228616902129,40.55165810591444,6,23.0,46.0,96.0,127.0,127.0,127
oscore-schc-d1_cbor_dns_cbor_b64,oscore,schc,none,d1,cbor,dns_cbor,64,20772,0,20772,639374,185421,453953,20772,0,20772,683291,346866,336425,209476,473815,0,104738,104738,242128,231687,0,0,62.23525554997797,28.199101733112414,6,19.0,37.0,66.0,85.0,104.0,127,56.40080486547385,23.619069834282904,18,22.0,30.0,63.0,78.0,85.0,92,64.81469560904573,29.638013739063435,6,19.0,38.0,72.0,85.0,108.0,127
oscore-schc-d1_cbor_dns_message,oscore,schc,none,d1,cbor,dns_message,1024,201573,77209,124364,0,0,0,0,0,0,361620,139876,221744,158050,203570,0,58781,99269,81095,122475,0,0,88.46583430120016,36.82418872478083,6,23.0,61.0,88.0,127.0,127.0,127,88.99848782031003,31.369219299080072,6,28.0,76.0,86.0,127.0,127.0,127,88.05228668271356,40.55179359036966,6,23.0,46.0,96.0,127.0,127.0,127
oscore-schc-d1_cbor_dns_message_b64,oscore,schc,none,d1,cbor,dns_message,64,20794,0,20794,778108,324153,453955,20794,0,20794,803315,406883,396432,329498,473817,0,164749,164749,242134,231683,0,0,61.866770818421166,29.682448809144464,6,19.0,30.0,72.0,86.0,100.0,127,57.60826469356415,29.22740898207444,18,23.0,24.0,73.0,86.0,88.0,93,64.82818683162486,29.63629218423259,6,19.0,38.0,72.0,85.0,108.0,127
oscore-schc-d1_json_dns_cbor,oscore,schc,none,d1,json,dns_cbor,1024,171295,26169,145126,0,0,0,0,0,0,351479,143416,208063,131067,220412,0,58769,72298,84647,135765,0,0,84.6558115847604,36.95498124561157,6,26.0,56.0,79.0,127.0,127.0,127,73.8294765272723,28.066350676352297,6,35.0,59.0,68.0,92.0,127.0,127,91.09364281436582,39.97758360840497,6,25.0,50.0,110.0,127.0,127.0,127
oscore-schc-d1_json_dns_cbor_b64,oscore,schc,none,d1,json,dns_cbor,64,21891,0,21891,706666,185421,521245,21891,0,21891,747964,379484,368480,209476,538488,0,104738,104738,274746,263742,0,0,62.58779165842206,28.285308215937686,6,19.0,37.0,67.0,85.0,105.0,127,56.40925452080429,23.6163370604077,18,23.0,30.0,63.0,78.0,85.0,92,64.99129042801326,29.558418598335507,6,19.0,38.0,74.0,85.0,108.0,127
oscore-schc-d1_json_dns_message,oscore,schc,none,d1,json,dns_message,1024,222338,77211,145127,0,0,0,0,0,0,378463,143427,235036,158051,220412,0,58781,99270,84646,135766,0,0,90.21766989111221,36.64480327723246,6,26.0,64.0,91.0,127.0,127.0,127,88.9973742652688,31.370121203720227,6,28.0,76.0,86.0,127.0,127.0,127,91.0927082010054,39.97834365279188,6,25.0,50.0,110.0,127.0,127.0,127
oscore-schc-d1_json_dns_message_b64,oscore,schc,none,d1,json,dns_message,64,21897,0,21897,845394,324153,521241,21897,0,21897,867982,439494,428488,329498,538484,0,164749,164749,274745,263739,0,0,62.19846379302797,29.64867718136062,6,19.0,31.0,74.0,85.0,102.0,127,57.61509629800484,29.225019832299886,18,23.0,24.0,73.0,86.0,88.0,93,65.00302330245653,29.5565206800864,6,19.0,38.0,74.0,85.0,108.0,127
oscore-schc-d2-min-rules_cbor_dns_cbor,oscore,schc,min-rules,d2,cbor,dns_cbor,1024,150673,26167,124506,0,0,0,0,0,0,334717,139935,194782,131066,203651,0,58769,72297,81166,122485,0,0,82.63978823901982,36.76405007960316,6,24.0,54.0,74.0,127.0,127.0,127,74.0788152533838,27.99206086094345,6,35.0,59.0,68.0,92.0,127.0,127,88.1494713996003,40.4926624671477,6,23.0,46.0,96.0,127.0,127.0,127
oscore-schc-d2-min-rules_cbor_dns_cbor_b64,oscore,schc,min-rules,d2,cbor,dns_cbor,64,21102,0,21102,639531,185421,454110,21102,0,21102,683448,347027,336421,209476,473972,0,104738,104738,242289,231683,0,0,62.60272910301881,28.18502827955599,6,19.0,37.0,67.0,85.0,105.0,127,56.685324333097824,23.518360506973732,18,23.0,30.0,63.0,78.0,85.0,93,65.21797701130025,29.64319574403336,6,19.0,39.0,72.0,85.0,109.0,127
oscore-schc-d2-min-rules_cbor_dns_message,oscore,schc,min-rules,d2,cbor,dns_message,1024,201713,77209,124504,0,0,0,0,0,0,361698,139945,221753,158050,203648,0,58782,99268,81163,122485,0,0,88.61044573096893,36.77316592099105,6,24.0,61.0,89.0,127.0,127.0,127,89.20473900664346,31.326443100166188,6,28.0,77.0,86.0,127.0,127.0,127,88.14921825895664,40.49263751216392,6,23.0,46.0,96.0,127.0,127.0,127
oscore-schc-d2-min-rules_cbor_dns_message_b64,oscore,schc,min-rules,d2,cbor,dns_message,64,21108,0,21108,778267,324153,454114,21108,0,21108,803474,407041,396433,329498,473976,0,164749,164749,242292,231684,0,0,62.25449236689675,29.626444495805714,6,19.0,31.0,73.0,86.0,101.0,127,57.99240663069275,29.077112037150666,18,24.0,25.0,73.0,86.0,89.0,94,65.21740341283103,29.643531123337223,6,19.0,39.0,72.0,85.0,109.0,127
oscore-schc-d2-min-rules_json_dns_cbor,oscore,schc,min-rules,d2,json,dns_cbor,1024,171372,26167,145205,0,0,0,0,0,0,351521,143456,208065,131066,220455,0,58769,72297,84687,135768,0,0,84.81219614190901,36.86981275677076,6,26.0,56.0,79.0,127.0,127.0,127,74.07873895594587,27.992299573585388,6,35.0,59.0,68.0,92.0,127.0,127,91.19350434329002,39.906253393821196,6,25.0,51.0,110.0,127.0,127.0,127
oscore-schc-d2-min-rules_json_dns_cbor_b64,oscore,schc,min-rules,d2,json,dns_cbor,64,22327,0,22327,706884,185421,521463,22327,0,22327,748182,379702,368480,209476,538706,0,104738,104738,274964,263742,0,0,62.96155213571029,28.26898743043822,6,19.0,38.0,67.0,85.0,106.0,127,56.68507609463614,23.518249196726504,18,23.0,30.0,63.0,78.0,85.0,93,65.40216184709284,29.55553626256452,6,19.0,39.0,75.0,85.0,109.0,127
oscore-schc-d2-min-rules_json_dns_message,oscore,schc,min-rules,d2,json,dns_message,1024,222402,77199,145203,0,0,0,0,0,0,378498,143467,235031,158044,220454,0,58782,99262,84685,135769,0,0,90.36399663934816,36.58140586545548,6,26.0,64.0,91.0,127.0,127.0,127,89.20731568423983,31.32315167639183,6,28.0,77.0,86.0,127.0,127.0,127,91.1932239832346,39.906576466057906,6,25.0,51.0,110.0,127.0,127.0,127
oscore-schc-d2-min-rules_json_dns_message_b64,oscore,schc,min-rules,d2,json,dns_message,64,22324,0,22324,845611,324153,521458,22324,0,22324,868199,439709,428490,329498,538701,0,164749,164749,274960,263741,0,0,62.59001450128369,29.594101388815794,6,19.0,32.0,74.0,86.0,103.0,127,57.99195139272469,29.077107635320086,18,24.0,25.0,73.0,86.0,89.0,94,65.40243288948786,29.555440762320064,6,19.0,39.0,75.0,85.0,109.0,127
oscore-schc-d2-peer-based_cbor_dns_cbor,oscore,schc,peer-based,d2,cbor,dns_cbor,1024,150469,26165,124304,0,0,0,0,0,0,334605,139829,194776,131065,203540,0,58769,72296,81060,122480,0,0,82.33399082500262,36.90936892164304,6,23.0,53.0,74.0,127.0,127.0,127,73.63102277495899,28.122722260395157,6,35.0,58.0,67.0,92.0,127.0,127,87.93807114080771,40.621153960536134,6,23.0,46.0,95.0,127.0,127.0,127
oscore-schc-d2-peer-based_cbor_dns_cbor_b64,oscore,schc,peer-based,d2,cbor,dns_cbor,64,20758,0,20758,639365,185421,453944,20758,0,20758,683282,346858,336424,209476,473806,0,104738,104738,242120,231686,0,0,62.139757815953004,28.233275536392643,6,19.0,37.0,66.0,85.0,104.0,127,56.185037904103574,23.692015868738753,18,22.0,30.0,62.0,78.0,85.0,92,64.77241951347176,29.643964610405583,6,19.0,38.0,72.0,85.0,108.0,127
oscore-schc-d2-peer-based_cbor_dns_message,oscore,schc,peer-based,d2,cbor,dns_message,1024,201505,77205,124300,0,0,0,0,0,0,361583,139838,221745,158048,203535,0,58780,99268,81058,122477,0,0,88.32954536026307,36.878745602020096,6,23.0,61.0,88.0,127.0,127.0,127,88.83444902814335,31.402183749856544,6,28.0,76.0,85.0,127.0,127.0,127,87.93748004028791,40.621056197699346,6,23.0,46.0,95.0,127.0,127.0,127
oscore-schc-d2-peer-based_cbor_dns_message_b64,oscore,schc,peer-based,d2,cbor,dns_message,64,20760,0,20760,778091,324153,453938,20760,0,20760,803298,406866,396432,329498,473800,0,164749,164749,242117,231683,0,0,61.78598726748977,29.70871706337143,6,19.0,30.0,72.0,86.0,100.0,127,57.491945322885115,29.271979053717455,18,23.0,24.0,73.0,86.0,88.0,93,64.7722224567328,29.644272412688206,6,19.0,38.0,72.0,85.0,108.0,127
oscore-schc-d2-peer-based_json_dns_cbor,oscore,schc,peer-based,d2,json,dns_cbor,1024,171224,26163,145061,0,0,0,0,0,0,351439,143378,208061,131064,220375,0,58769,72295,84609,135766,0,0,84.51602980887152,37.02787836735325,6,26.0,56.0,79.0,127.0,127.0,127,73.63172953671489,28.122554905705595,6,36.0,58.0,67.0,92.0,127.0,127,90.98926829268292,40.047019295241256,6,24.0,50.0,109.0,127.0,127.0,127
oscore-schc-d2-peer-based_json_dns_cbor_b64,oscore,schc,peer-based,d2,json,dns_cbor,64,21857,0,21857,706649,185421,521228,21857,0,21857,747947,379467,368480,209476,538471,0,104738,104738,274729,263742,0,0,62.50159703829282,28.317902106738025,6,19.0,37.0,66.0,85.0,105.0,127,56.18537207126354,23.692159743416354,18,22.0,30.0,62.0,78.0,85.0,92,64.9587350107991,29.562473366496615,6,19.0,38.0,74.0,85.0,108.0,127
oscore-schc-d2-peer-based_json_dns_message,oscore,schc,peer-based,d2,json,dns_message,1024,222263,77208,145055,0,0,0,0,0,0,378419,143386,235033,158049,220370,0,58780,99269,84606,135764,0,0,90.08959645260941,36.6999557605947,6,25.0,63.0,90.0,127.0,127.0,127,88.8338806319559,31.402607083262758,6,28.0,76.0,85.0,127.0,127.0,127,90.99019376503153,40.04608677643875,6,24.0,50.0,109.0,127.0,127.0,127
oscore-schc-d2-peer-based_json_dns_message_b64,oscore,schc,peer-based,d2,json,dns_message,64,21861,0,21861,845375,324153,521222,21861,0,21861,867963,439476,428487,329498,538465,0,164749,164749,274727,263738,0,0,62.12427488268509,29.67448435403381,6,19.0,31.0,74.0,85.0,102.0,127,57.49248553860721,29.271610507742206,18,23.0,24.0,73.0,86.0,88.0,93,64.95856369494767,29.562601018456153,6,19.0,38.0,74.0,85.0,108.0,127
oscore-schc-d2_cbor_dns_cbor,oscore,schc,none,d2,cbor,dns_cbor,1024,150469,26165,124304,0,0,0,0,0,0,334605,139830,194775,131065,203540,0,58769,72296,81061,122479,0,0,82.33389518985072,36.90968840843798,6,23.0,53.0,74.0,127.0,127.0,127,73.63102277495899,28.123547832103792,6,35.20000000000073,58.0,67.0,92.0,127.0,127,87.93791392355311,40.62128482839418,6,23.0,46.0,95.0,127.0,127.0,127
oscore-schc-d2_cbor_dns_cbor_b64,oscore,schc,none,d2,cbor,dns_cbor,64,20758,0,20758,639365,185421,453944,20758,0,20758,683282,346858,336424,209476,473806,0,104738,104738,242120,231686,0,0,62.13961731759361,28.23334268640858,6,19.0,37.0,66.0,85.0,104.0,127,56.18535297599725,23.69180868533842,18,22.0,30.0,62.0,78.0,85.0,92,64.77207760138116,29.644188390381842,6,19.0,38.0,72.0,85.0,108.0,127
oscore-schc-d2_cbor_dns_message,oscore,schc,none,d2,cbor,dns_message,1024,201506,77209,124297,0,0,0,0,0,0,361584,139838,221746,158050,203534,0,58780,99270,81058,122476,0,0,88.32941446524183,36.87894545699877,6,23.0,61.0,88.0,127.0,127.0,127,88.83337551407783,31.403365189770128,6,28.0,76.0,85.0,127.0,127.0,127,87.93807422838445,40.620748138663664,6,23.0,46.0,95.0,127.0,127.0,127
oscore-schc-d2_cbor_dns_message_b64,oscore,schc,none,d2,cbor,dns_message,64,20760,0,20760,778091,324153,453938,20760,0,20760,803298,406866,396432,329498,473800,0,164749,164749,242117,231683,0,0,61.786295994761595,29.70860501741447,6,19.0,30.0,72.0,86.0,100.0,127,57.4922306053451,29.271581410308976,18,23.0,24.0,73.0,86.0,88.0,93,64.77254748839172,29.64435108963252,6,19.0,38.0,72.0,85.0,108.0,127
oscore-schc-d2_json_dns_cbor,oscore,schc,none,d2,json,dns_cbor,1024,171224,26169,145055,0,0,0,0,0,0,351437,143377,208060,131067,220370,0,58769,72298,84608,135762,0,0,84.51651078287146,37.027432505326765,6,26.0,56.0,79.0,127.0,127.0,127,73.62963980254374,28.124296843387445,6,35.0,58.0,67.0,92.0,127.0,127,90.99157326314834,40.045080042758286,6,24.0,50.0,109.0,127.0,127.0,127
oscore-schc-d2_json_dns_cbor_b64,oscore,schc,none,d2,json,dns_cbor,64,21853,0,21853,706647,185421,521226,21853,0,21853,747945,379465,368480,209476,538469,0,104738,104738,274727,263742,0,0,62.50151013777751,28.31781559915973,6,19.0,37.0,66.0,85.0,105.0,127,56.18475147510932,23.691640901147164,18,22.0,30.0,62.0,78.0,85.0,92,64.95886485572986,29.562462550246487,6,19.0,38.0,74.0,85.0,108.0,127
oscore-schc-d2_json_dns_message,oscore,schc,none,d2,json,dns_message,1024,222258,77203,145055,0,0,0,0,0,0,378418,143385,235033,158047,220371,0,58780,99267,84605,135766,0,0,90.09005914094996,36.69946635383583,6,25.0,63.0,90.0,127.0,127.0,127,88.83452390744526,31.401595595019693,6,28.0,76.0,85.0,127.0,127.0,127,90.99051145568156,40.04583746346961,6,24.0,50.0,109.0,127.0,127.0,127
oscore-schc-d2_json_dns_message_b64,oscore,schc,none,d2,json,dns_message,64,21861,0,21861,845375,324153,521222,21861,0,21861,867963,439476,428487,329498,538465,0,164749,164749,274727,263738,0,0,62.12414814917226,29.67459309074833,6,19.0,31.0,74.0,85.0,102.0,127,57.49270405283188,29.271647473668164,18,23.0,24.0,73.0,86.0,88.0,93,64.95822569712053,29.56280791218018,6,19.0,38.0,74.0,85.0,108.0,127
oscore-schc-p1_cbor_dns_cbor,oscore,schc,none,p1,cbor,dns_cbor,1024,187252,31237,156015,4763,0,4763,3897,0,3897,356327,154828,201499,133876,221881,570,58991,74885,95267,126614,570,0,92.54662711498146,35.662855895232305,3,18.0,65.0,101.0,127.0,127.0,127,91.91176163016523,27.902286034291183,6,33.0,80.0,98.0,109.0,127.0,127,93.15972525813386,39.38953716278215,6,11.0,61.0,115.0,127.0,127.0,127
oscore-schc-p1_cbor_dns_cbor_b64,oscore,schc,none,p1,cbor,dns_cbor,64,145628,0,145628,701829,185422,516407,145628,0,145628,745868,409445,336423,209477,536269,122,104739,104738,304584,231685,122,0,77.80858275190785,31.69341640175058,3,18.0,57.0,86.0,96.0,127.0,127,78.80199735531825,22.37501844258529,29,48.0,57.0,90.0,96.0,107.0,126,77.43755466006799,34.636863591003454,6,12.0,56.0,86.0,96.0,127.0,127
oscore-schc-p1_cbor_dns_message,oscore,schc,none,p1,cbor,dns_message,1024,248451,92412,156039,4763,0,4763,3897,0,3897,388466,157112,231354,166289,221896,281,61550,104739,95281,126615,281,0,96.27588772247765,37.63154725299805,3,15.0,68.0,115.0,127.0,127.0,127,100.59745984400652,34.51280609514027,6,20.0,93.0,115.0,127.0,127.0,127,93.15541965605509,39.392848831916936,6,11.0,61.0,115.0,127.0,127.0,127
oscore-schc-p1_cbor_dns_message_b64,oscore,schc,none,p1,cbor,dns_message,64,145873,0,145873,840682,324153,516529,145873,0,145873,866330,469894,396436,329498,536396,436,164749,164749,304709,231687,436,0,78.39008807267439,31.97187253786013,3,20.0,58.0,86.0,97.0,127.0,127,80.02501380888503,26.875359513622257,29,37.0,58.0,87.0,97.0,122.0,127,77.44706336363433,34.642670839207064,6,12.0,56.0,86.0,96.0,127.0,127
oscore-schc-p1_json_dns_cbor,oscore,schc,none,p1,json,dns_cbor,1024,206962,31238,175724,4972,0,4972,4068,0,4068,372416,158457,213959,133876,238324,216,58991,74885,99250,139074,216,0,94.3205662484963,35.16863590181176,3,20.0,67.0,103.0,127.0,127.0,127,91.91158982939436,27.90230971798367,6,33.0,80.0,98.0,109.0,127.0,127,95.7565499068495,38.50350497520434,6,14.0,64.0,127.0,127.0,127.0,127
oscore-schc-p1_json_dns_cbor_b64,oscore,schc,none,p1,json,dns_cbor,64,160912,0,160912,776236,185428,590808,160912,0,160912,828912,460432,368480,209483,608051,11378,104745,104738,344309,263742,11378,0,77.03115771034803,32.677815946435075,3,12.0,57.0,86.0,96.0,127.0,127,78.82034341688825,22.377425027900024,29,48.0,57.0,90.0,96.0,107.0,126,77.80004473308982,34.33577145790832,6,12.0,57.0,87.0,96.0,127.0,127
oscore-schc-p1_json_dns_message,oscore,schc,none,p1,json,dns_message,1024,268147,92418,175729,4972,0,4972,4068,0,4068,406045,162232,243813,166292,238327,1426,61553,104739,99253,139074,1426,0,97.41153813001021,37.35198665339706,3,15.0,70.0,116.0,127.0,127.0,127,100.59510980684578,34.515075040230066,6,20.0,93.0,115.0,127.0,127.0,127,95.7551095763384,38.50496841182659,6,14.0,64.0,127.0,127.0,127.0,127
oscore-schc-p1_json_dns_message_b64,oscore,schc,none,p1,json,dns_message,64,161062,0,161062,915015,324155,590860,161062,0,161062,939529,511040,428489,329500,608103,1926,164751,164749,344363,263740,1926,0,78.44002473579847,32.08261193896338,3,20.0,58.0,87.0,97.0,127.0,127,80.03923823975721,26.87516286929103,29,37.0,58.0,87.0,97.0,122.0,127,77.81242815772985,34.338152808866646,6,13.0,57.0,87.0,96.0,127.0,127
oscore-schc-p2_cbor_dns_cbor,oscore,schc,none,p2,cbor,dns_cbor,1024,187063,31188,155875,4763,0,4763,3897,0,3897,356237,154736,201501,133851,221808,578,58964,74887,95194,126614,578,0,92.25699744832794,35.666131141033894,3,18.0,65.0,100.0,127.0,127.0,127,91.29343822608722,27.732994449734438,6,33.0,80.0,97.0,108.0,127.0,127,93.07105244175142,39.45781163373698,6,11.0,61.0,115.0,127.0,127.0,127
oscore-schc-p2_cbor_dns_cbor_b64,oscore,schc,none,p2,cbor,dns_cbor,64,145515,0,145515,701771,185421,516350,145515,0,145515,746584,410161,336423,209476,536212,896,104738,104738,304527,231685,896,0,77.50809286028095,31.747406106467068,3,17.0,55.0,86.0,96.0,127.0,127,78.08643949664878,22.279027748265136,29,48.0,55.0,90.0,96.0,105.0,125,77.40665818743332,34.64108320819466,6,12.0,56.0,85.0,96.0,127.0,127
oscore-schc-p2_cbor_dns_message,oscore,schc,none,p2,cbor,dns_message,1024,247153,91281,155872,4763,0,4763,3897,0,3897,387828,156480,231348,165721,221805,302,60988,104733,95190,126615,302,0,96.1346937302103,37.472335717043954,3,15.0,68.0,114.0,127.0,127.0,127,100.40426982699839,33.99606254431829,6,21.0,93.0,114.0,127.0,127.0,127,93.07149974076329,39.45762753779437,6,11.0,61.0,115.0,127.0,127.0,127
oscore-schc-p2_cbor_dns_message_b64,oscore,schc,none,p2,cbor,dns_message,64,145746,0,145746,840619,324154,516465,145746,0,145746,866556,470120,396436,329499,536332,725,164750,164749,304645,231687,725,0,78.10394250342736,31.99211485805094,3,20.0,57.0,85.0,97.0,127.0,127,79.40829258965884,26.881792882871242,28,37.0,57.0,87.0,97.0,121.0,126,77.40413027751467,34.64908299699023,6,12.0,56.0,85.0,96.0,127.0,127
oscore-schc-p2_json_dns_cbor,oscore,schc,none,p2,json,dns_cbor,1024,206734,31183,175551,4972,0,4972,4068,0,4068,372321,158359,213962,133849,238226,246,58964,74885,99149,139077,246,0,94.04443208951416,35.18629650674552,3,20.0,67.0,101.0,127.0,127.0,127,91.29525808933948,27.731264065968418,6,33.0,80.0,97.0,108.0,127.0,127,95.6830908465071,38.56692164502998,6,14.0,63.0,127.0,127.0,127.0,127
oscore-schc-p2_json_dns_cbor_b64,oscore,schc,none,p2,json,dns_cbor,64,160839,0,160839,776203,185426,590777,160839,0,160839,828859,460379,368480,209481,608020,11358,104743,104738,344278,263742,11358,0,76.83129217394033,32.65405603921871,3,12.0,55.0,86.0,96.0,127.0,127,78.09537857848683,22.280329477178242,29,48.0,55.0,90.0,96.0,105.0,125,77.77496792868655,34.34060427375167,6,12.0,57.0,87.0,96.0,127.0,127
oscore-schc-p2_json_dns_message,oscore,schc,none,p2,json,dns_message,1024,266831,91296,175535,4972,0,4972,4068,0,4068,405343,161531,243812,165730,238217,1396,60992,104738,99143,139074,1396,0,97.29451846954308,37.1853325971525,3,16.0,70.0,115.0,127.0,127.0,127,100.39995172871538,34.001111257371264,6,21.0,93.0,114.0,127.0,127.0,127,95.68662186158,38.56366339351791,6,14.0,63.0,127.0,127.0,127.0,127
oscore-schc-p2_json_dns_message_b64,oscore,schc,none,p2,json,dns_message,64,160935,0,160935,914951,324154,590797,160935,0,160935,939363,510873,428490,329499,608040,1824,164750,164749,344299,263741,1824,0,78.20757364298998,32.070233161742074,3,19.0,57.0,86.0,97.0,127.0,127,79.41589200574205,26.881223768088656,28,37.0,57.0,87.0,97.0,121.0,126,77.77838957963291,34.342566406649695,6,12.0,57.0,87.0,96.0,127.0,127
